output_id	question_id	listNum	otherLang	itemName	cond	expt	prompt	answer
38	012	0	no	speculation4	FILLER	FILLER	Amtrak operates trains in the US. The passengers know that delays are common.   Indeed, yesterday's 8:30 Amtrak train from NYC to Boston was XXX minutes late.	thirty
38	013	0	no	burger	announce	inf	Joseph is a man from the US. Joseph lives next door to Sue. Sue announced to me that Joseph ate XXX burgers last month.	four
38	014	0	no	correct3	FILLER	FILLER	My best friend always reminds me to take a break. She quotes Roald Dahl that 'a little nonsense now and then, is cherished by the wisest men'. It's true that there are only XXX hours in a day.	twenty four
38	015	0	no	shoes	announce	inf	Melanie is a woman from the US. Melanie has a colleague, Bob. Bob announced to me that Melanie owns XXX pairs of shoes.	fifty
38	016	0	no	tshirts	think	inf	Liam is a man from the US. Liam lives down the street from Rebecca. Rebecca thinks that Liam has XXX T-shirts.	thirty five
38	017	0	no	correct1	FILLER	FILLER	No one knows exactly when the Roman alphabet was first invented. The letters correspond roughly to spoken sounds but not exactly. There are XXX letters in the modern alphabet.	twenty six
38	018	0	no	hair	announce	inf	Betty is a woman from the US. Betty works at an office with David. David announced to me that Betty washed her hair XXX times last month.	twenty five
38	019	0	no	speculation2	FILLER	FILLER	The Grongitts went to a barbecue party again last weekend. Mr Grongitts was very bored. He decided he would not visit another barbecue party for at least XXX weeks.	four
38	020	0	no	calls	announce	inf	Lisa is a woman from the US. Lisa has a friend, Kevin. Kevin announced to me that Lisa made XXX phone calls last week.	fifteen
39	001	1	no	speculation3	FILLER	FILLER	Gina discovered a new band on the internet. It's called 'This will destroy you' and she immediately purchased their debut album. As soon as she can afford it she intends to buy XXX more of their albums.	5
39	002	1	no	coffee	announce	inf	Andy is a man from the US. Andy has an aunt, Katherine. Katherine announced to me that Andy drank XXX cups of coffee last week.	20
39	003	1	no	correct1	FILLER	FILLER	No one knows exactly when the Roman alphabet was first invented. The letters correspond roughly to spoken sounds but not exactly. There are XXX letters in the modern alphabet.	26
39	004	1	no	hair	think	inf	Betty is a woman from the US. Betty works at an office with David. David thinks that Betty washed her hair XXX times last month.	4
39	005	1	no	tshirts	announce	inf	Liam is a man from the US. Liam lives down the street from Rebecca. Rebecca announced to me that Liam has XXX T-shirts.	50
39	006	1	no	correct2	FILLER	FILLER	Johnny and his brother are looking forward to the holidays. They've made a gingerbread house and decorated the tree. Johnny's favorite Christmas carol is 'The XXX days of Christmas'	12
39	007	1	no	class	announce	inf	Erin is a first grade student in primary school. Erin has an uncle, Josh. Josh announced to me that there are XXX children in Erin's class.	25
39	008	1	no	speculation2	FILLER	FILLER	The Grongitts went to a barbecue party again last weekend. Mr Grongitts was very bored. He decided he would not visit another barbecue party for at least XXX weeks.	12
39	009	1	no	calls	think	inf	Lisa is a woman from the US. Lisa has a friend, Kevin. Kevin thinks that Lisa made XXX phone calls last week.	20
39	010	1	no	friends	announce	inf	Lelia is a woman from the US. Lelia lives around the corner from Brandon. Brandon announced to me that Lelia has XXX friends.	15
39	011	1	no	facebook	think	inf	Judith is a woman from the US. Judith has a brother, Bill. Bill thinks that Judith has XXX Facebook friends.	250
39	012	1	no	cook	think	inf	Tony is a man from the US. Nick has a sister, Emily. Emily thinks that Tony cooked XXX meals at home last month.	10
39	013	1	no	speculation1	FILLER	FILLER	Corey and Charlotte are professional tuba players. They recently had a conversation about how old the tuba actually is. They concluded that the tuba is at most XXX years old.	70
39	014	1	no	restaurants	announce	inf	Sarah is a woman from the US. Sarah has an acquaintance, Eric. Eric announced to me that Sarah went to XXX restaurants last year.	24
39	015	1	no	correct3	FILLER	FILLER	My best friend always reminds me to take a break. She quotes Roald Dahl that 'a little nonsense now and then, is cherished by the wisest men'. It's true that there are only XXX hours in a day.	24
39	016	1	no	shoes	think	inf	Melanie is a woman from the US. Melanie has a colleague, Bob. Bob thinks that Melanie owns XXX pairs of shoes.	16
39	017	1	no	speculation4	FILLER	FILLER	Amtrak operates trains in the US. The passengers know that delays are common.   Indeed, yesterday's 8:30 Amtrak train from NYC to Boston was XXX minutes late.	15
39	018	1	no	burger	think	inf	Joseph is a man from the US. Joseph lives next door to Sue. Sue thinks that Joseph ate XXX burgers last month.	10
39	019	1	no	correct4	FILLER	FILLER	Everyone eventually has to leave home and make their way in the world. You have to face earning a living and doing your own laundry. You have to stand on your own XXX feet.	2
39	020	1	no	movie	announce	inf	Nick is a man from the US. Nick went to school with Stephanie. Stephanie announced to me that Nick saw XXX movies last year.	40
40	001	0	no	correct3	FILLER	FILLER	My best friend always reminds me to take a break. She quotes Roald Dahl that 'a little nonsense now and then, is cherished by the wisest men'. It's true that there are only XXX hours in a day.	24
40	002	0	no	shoes	announce	inf	Melanie is a woman from the US. Melanie has a colleague, Bob. Bob announced to me that Melanie owns XXX pairs of shoes.	10
40	003	0	no	speculation2	FILLER	FILLER	The Grongitts went to a barbecue party again last weekend. Mr Grongitts was very bored. He decided he would not visit another barbecue party for at least XXX weeks.	2
40	004	0	no	calls	announce	inf	Lisa is a woman from the US. Lisa has a friend, Kevin. Kevin announced to me that Lisa made XXX phone calls last week.	20
40	005	0	no	facebook	announce	inf	Judith is a woman from the US. Judith has a brother, Bill. Bill announced to me that Judith has XXX Facebook friends.	200
40	006	0	no	correct1	FILLER	FILLER	No one knows exactly when the Roman alphabet was first invented. The letters correspond roughly to spoken sounds but not exactly. There are XXX letters in the modern alphabet.	26
40	007	0	no	hair	announce	inf	Betty is a woman from the US. Betty works at an office with David. David announced to me that Betty washed her hair XXX times last month.	3
40	008	0	no	speculation4	FILLER	FILLER	Amtrak operates trains in the US. The passengers know that delays are common.   Indeed, yesterday's 8:30 Amtrak train from NYC to Boston was XXX minutes late.	15
40	009	0	no	burger	announce	inf	Joseph is a man from the US. Joseph lives next door to Sue. Sue announced to me that Joseph ate XXX burgers last month.	10
40	010	0	no	speculation1	FILLER	FILLER	Corey and Charlotte are professional tuba players. They recently had a conversation about how old the tuba actually is. They concluded that the tuba is at most XXX years old.	100
40	011	0	no	restaurants	think	inf	Sarah is a woman from the US. Sarah has an acquaintance, Eric. Eric thinks that Sarah went to XXX restaurants last year.	200
40	012	0	no	tshirts	think	inf	Liam is a man from the US. Liam lives down the street from Rebecca. Rebecca thinks that Liam has XXX T-shirts.	12
40	013	0	no	speculation3	FILLER	FILLER	Gina discovered a new band on the internet. It's called 'This will destroy you' and she immediately purchased their debut album. As soon as she can afford it she intends to buy XXX more of their albums.	2
40	014	0	no	coffee	think	inf	Andy is a man from the US. Andy has an aunt, Katherine. Katherine thinks that Andy drank XXX cups of coffee last week.	10
40	015	0	no	correct2	FILLER	FILLER	Johnny and his brother are looking forward to the holidays. They've made a gingerbread house and decorated the tree. Johnny's favorite Christmas carol is 'The XXX days of Christmas'	12
40	016	0	no	class	think	inf	Erin is a first grade student in primary school. Erin has an uncle, Josh. Josh thinks that there are XXX children in Erin's class.	15
40	017	0	no	cook	announce	inf	Tony is a man from the US. Nick has a sister, Emily. Emily announced to me that Tony cooked XXX meals at home last month.	0
40	018	0	no	friends	think	inf	Lelia is a woman from the US. Lelia lives around the corner from Brandon. Brandon thinks that Lelia has XXX friends.	2
40	019	0	no	correct4	FILLER	FILLER	Everyone eventually has to leave home and make their way in the world. You have to face earning a living and doing your own laundry. You have to stand on your own XXX feet.	2
40	020	0	no	movie	think	inf	Nick is a man from the US. Nick went to school with Stephanie. Stephanie thinks that Nick saw XXX movies last year.	25
